6814	168717	1	1	8	36	30000000	12	null	null	tima	accept
6935	168717	1	1	8	36	30000000	12	null	null	tima	accept
6494	168718	1	22	193	90	10000000	4	null	null	google	accept
6497	168902	-1	79	764	30	10000000	1	null	null	google	accept
6712	168902	-1	79	764	30	10000000	1	null	null	google	accept
6918	168902	-1	79	764	30	10000000	1	null	null	google	accept
6940	168968	0	79	777	30	10000000	1	null	null	Facebook_Leadform-tinchap-Tima_TungAnh_Original-HCM	accept
6952	169021	1	1	7	24	10000000	12	null	null	google	accept
6842	169037	-1	1	6	90	20000000	1	null	null	tima	accept
6659	169037	-1	1	6	90	20000000	1	null	null	tima	accept
6935	169037	-1	1	6	90	20000000	1	null	null	tima	accept
6970	169054	0	74	724	90	5000000	4	null	null	google	accept
6501	169154	1	1	9	90	20000000	4	null	null	tima	accept
6753	169154	1	1	9	90	20000000	4	null	null	tima	accept
6519	169168	-1	79	773	30	10000000	4	null	null	google	accept
6835	169168	-1	79	773	30	10000000	4	null	null	google	accept
6726	169202	0	31	305	90	10000000	4	null	null	google	accept
6694	169202	0	31	305	90	10000000	4	null	null	google	accept
6955	169236	-1	79	761	30	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
6954	169236	-1	79	761	30	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
6918	169236	-1	79	761	30	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
6814	169422	0	1	20	30	10000000	8	null	null	google	accept
6952	169422	0	1	20	30	10000000	8	null	null	google	accept
6842	169422	0	1	20	30	10000000	8	null	null	google	accept
6879	169553	-1	1	4	30	10000000	8	null	null	tima	accept
6888	169553	-1	1	4	30	10000000	8	null	null	tima	accept
6496	169553	-1	1	4	30	10000000	8	null	null	tima	accept
6845	169573	0	79	767	30	10000000	4	null	null	google	accept
6927	169573	0	79	767	30	10000000	4	null	null	google	accept
6954	169586	0	79	770	30	5000000	8	null	null	tima	accept
6927	169606	0	79	760	90	15000000	8	null	null	google	accept
6790	169621	-1	48	493	90	50000000	4	null	null	google	accept
6954	169636	0	79	761	80	10000000	8	null	null	google	accept
6954	169638	0	79	776	40	5000000	8	null	null	tima	accept
6954	169688	1	79	761	30	20000000	8	null	null	google	accept
6918	169688	1	79	761	30	20000000	8	null	null	google	accept
6878	169688	1	79	761	30	20000000	8	null	null	google	accept
6712	169738	0	79	762	90	30000000	1	null	null	tima	accept
6841	169738	0	79	762	90	30000000	1	null	null	tima	accept
6950	169738	0	79	762	90	30000000	1	null	null	tima	accept
6954	169738	0	79	762	90	30000000	1	null	null	tima	accept
6936	169807	1	1	7	18	20000000	12	null	null	tima	accept
6659	169807	1	1	7	18	20000000	12	null	null	tima	accept
6814	169807	1	1	7	18	20000000	12	null	null	tima	accept
6935	169807	1	1	7	18	20000000	12	null	null	tima	accept
6552	169807	1	1	7	18	20000000	12	null	null	tima	accept
6836	169920	0	1	3	100	10000000	2	null	null	tima	accept
6956	169937	1	79	777	60	30000000	1	null	null	andriod	accept
6984	169937	1	79	777	60	30000000	1	null	null	andriod	accept
6940	169937	1	79	777	60	30000000	1	null	null	andriod	accept
6878	169938	0	79	764	30	10000000	1	null	null	google	accept
6497	169938	0	79	764	30	10000000	1	null	null	google	accept
6954	169938	0	79	764	30	10000000	1	null	null	google	accept
6845	169988	0	79	774	30	30000000	2	null	null	fb	accept
6532	169988	0	79	774	30	30000000	2	null	null	fb	accept
6895	169988	0	79	774	30	30000000	2	null	null	fb	accept
7416	182090	1	1	2	100	5000000	8	web	null	fb	accept
7124	182239	0	79	766	90	10000000	1	null	null	google	accept
7138	182239	0	79	766	90	10000000	1	null	null	google	accept
7336	182239	0	79	766	90	10000000	1	null	null	google	accept
7382	182323	0	79	777	90	40000000	4	null	null	google	accept
7358	182323	0	79	777	90	40000000	4	null	null	google	accept
7361	182323	0	79	777	90	40000000	4	null	null	google	accept
7401	182371	0	1	1	60	10000000	4	null	null	tima	accept
6825	182371	0	1	1	60	10000000	4	null	null	tima	accept
7116	182371	0	1	1	60	10000000	4	null	null	tima	accept
6790	159599	1	48	491	30	10000000	4	null	null	google	accept
6783	159817	1	1	8	90	20000000	2	null	null	tima	accept
7091	176486	0	1	5	100	10000000	2	null	null	tima	accept
6825	176486	0	1	5	100	10000000	2	null	null	tima	accept
6461	176486	0	1	5	100	10000000	2	null	null	tima	accept
7091	176493	1	1	7	90	30000000	4	null	null	tima	accept
6952	176493	1	1	7	90	30000000	4	null	null	tima	accept
6659	176493	1	1	7	90	30000000	4	null	null	tima	accept
7076	176534	0	79	766	30	10000000	8	null	null	google	accept
7078	176534	0	79	766	30	10000000	8	null	null	google	accept
6949	176661	-1	79	783	30	10000000	4	null	null	google	accept
6837	176661	-1	79	783	30	10000000	4	null	null	google	accept
7001	176718	0	1	8	100	10000000	8	null	null	facebook	accept
6825	176718	0	1	8	100	10000000	8	null	null	facebook	accept
6985	176718	0	1	8	100	10000000	8	null	null	facebook	accept
6519	176777	0	79	771	30	10000000	4	null	null	tima	accept
7076	176777	0	79	771	30	10000000	4	null	null	tima	accept
7075	176777	0	79	771	30	10000000	4	null	null	tima	accept
7115	176820	0	1	19	90	50000000	1	web	null	fb	accept
6813	176897	-1	31	309	90	15000000	1	null	null	spt_chilk	accept
6983	176988	0	79	771	100	10000000	2	null	null	tima	accept
6627	177011	0	1	5	60	15000000	4	null	null	tima	accept
6552	177011	0	1	5	60	15000000	4	null	null	tima	accept
7102	177322	-1	79	767	90	30000000	4	null	null	com.google.android.googlequicksearchbox	accept
6779	177322	-1	79	767	90	30000000	4	null	null	com.google.android.googlequicksearchbox	accept
6998	177356	0	79	762	30	10000000	8	null	null	google	accept
7075	177356	0	79	762	30	10000000	8	null	null	google	accept
7076	177356	0	79	762	30	10000000	8	null	null	google	accept
7039	177413	0	79	766	40	10000000	8	null	null	google	accept
6707	177413	0	79	766	40	10000000	8	null	null	google	accept
6497	177472	0	79	766	70	40000000	4	null	null	andriod	accept
6707	177472	0	79	766	70	40000000	4	null	null	andriod	accept
6994	177472	0	79	766	70	40000000	4	null	null	andriod	accept
7115	177506	0	1	272	90	50000000	4	null	null	tima	accept
7151	177513	0	1	5	30	10000000	2	null	null	google	accept
7155	177513	0	1	5	30	10000000	2	null	null	google	accept
6763	177513	0	1	5	30	10000000	2	null	null	google	accept
7159	177529	-1	79	773	30	10000000	8	null	null	spt_chilk	accept
6998	177529	-1	79	773	30	10000000	8	null	null	spt_chilk	accept
6707	177640	1	79	765	30	10000000	4	null	null	google	accept
7087	177640	1	79	765	30	10000000	4	null	null	google	accept
6994	177640	1	79	765	30	10000000	4	null	null	google	accept
7154	177656	-1	1	18	30	10000000	1	null	null	tima	accept
6712	177713	-1	79	760	90	50000000	1	null	null	google	accept
6984	177713	-1	79	760	90	50000000	1	null	null	google	accept
7103	177713	-1	79	760	90	50000000	1	null	null	google	accept
7001	192882	0	1	3	90	20000000	8	web	null	fb	accept
8020	192882	0	1	3	90	20000000	8	web	null	fb	accept
7160	192882	0	1	3	90	20000000	8	web	null	fb	accept
7685	192887	1	75	732	30	10000000	8	null	null	google	accept
6709	192889	0	79	767	90	30000000	4	null	null	google	accept
8128	192889	0	79	767	90	30000000	4	null	null	google	accept
6742	192905	0	40	412	90	50000000	1	null	null	tima	accept
7930	192966	0	1	16	30	20000000	2	null	null	google	accept
6985	193007	0	1	8	90	50000000	4	null	null	tima	accept
7988	193007	0	1	8	90	50000000	4	null	null	tima	accept
8068	193014	1	79	776	90	15000000	4	null	null	tima	accept
8207	193014	1	79	776	90	15000000	4	null	null	tima	accept
8244	193014	1	79	776	90	15000000	4	null	null	tima	accept
8132	193089	0	74	723	60	15000000	4	null	null	tima	accept
7660	193089	0	74	723	60	15000000	4	null	null	tima	accept
8271	193096	0	1	18	60	35000000	4	null	null	tima	accept
7990	193123	0	1	275	90	10000000	1	null	null	tima	accept
8020	193141	0	1	8	360	20000000	4	null	null	andriod	accept
7085	193141	0	1	8	360	20000000	4	null	null	andriod	accept
6869	193141	0	1	8	360	20000000	4	null	null	andriod	accept
7481	193141	0	1	8	360	20000000	4	null	null	andriod	accept
6712	172708	0	79	761	90	10000000	1	null	null	Facebook_Leadform-tinchap-Tima_TungAnh_Original-HCM	accept
6841	172708	0	79	761	90	10000000	1	null	null	Facebook_Leadform-tinchap-Tima_TungAnh_Original-HCM	accept
6810	190508	0	1	268	360	20000000	1	null	null	andriod	accept
7365	190517	0	1	8	50	30000000	2	null	null	google	accept
7112	190517	0	1	8	50	30000000	2	null	null	google	accept
6461	190517	0	1	8	50	30000000	2	null	null	google	accept
7670	190526	0	79	762	90	10000000	4	null	null	facebook	accept
7078	190526	0	79	762	90	10000000	4	null	null	facebook	accept
7965	190526	0	79	762	90	10000000	4	null	null	facebook	accept
7629	190601	1	75	731	90	30000000	1	null	null	tima	accept
7767	190601	1	75	731	90	30000000	1	null	null	tima	accept
7040	190601	1	75	731	90	30000000	1	null	null	tima	accept
6516	190649	0	1	17	30	5000000	2	null	null	google	accept
6516	190651	0	1	17	90	5000000	4	null	null	google	accept
7412	190681	1	25	237	30	50000000	4	null	null	google	accept
7930	190692	1	1	16	60	10000000	4	null	null	google	accept
7535	190717	-1	82	815	90	30000000	4	null	null	com.google.android.googlequicksearchbox	accept
7890	190758	1	68	672	90	10000000	4	null	null	ios	accept
7808	190760	-1	74	718	30	10000000	2	null	null	google	accept
7901	190760	-1	74	718	30	10000000	2	null	null	google	accept
6985	190765	0	1	10	90	15000000	4	null	null	tima	accept
6842	190765	0	1	10	90	15000000	4	null	null	tima	accept
6659	190765	0	1	10	90	15000000	4	null	null	tima	accept
7696	190801	0	79	777	30	3000000	8	null	null	andriod	accept
7852	190801	0	79	777	30	3000000	8	null	null	andriod	accept
7336	190801	0	79	777	30	3000000	8	null	null	andriod	accept
7001	190840	0	1	1	60	30000000	2	null	null	ios	accept
7985	190840	0	1	1	60	30000000	2	null	null	ios	accept
7437	190840	0	1	1	60	30000000	2	null	null	ios	accept
6842	190840	0	1	1	60	30000000	2	null	null	ios	accept
6842	190842	0	1	1	120	30000000	2	null	null	ios	accept
8189	190842	0	1	1	120	30000000	2	null	null	ios	accept
8182	190842	0	1	1	120	30000000	2	null	null	ios	accept
6985	190865	1	1	7	60	10000000	4	null	null	ios	accept
6659	190865	1	1	7	60	10000000	4	null	null	ios	accept
6842	190865	1	1	7	60	10000000	4	null	null	ios	accept
8158	190867	0	79	766	10	5000000	4	null	null	tima	accept
7774	190876	0	79	784	30	10000000	4	vaytientragoptheongay.com	Slider	dungbv	accept
7965	190876	0	79	784	30	10000000	4	vaytientragoptheongay.com	Slider	dungbv	accept
8042	190876	0	79	784	30	10000000	4	vaytientragoptheongay.com	Slider	dungbv	accept
7868	190908	0	1	6	90	10000000	4	null	null	tima	accept
7437	190908	0	1	6	90	10000000	4	null	null	tima	accept
7902	190908	0	1	6	90	10000000	4	null	null	tima	accept
7852	190919	0	79	777	100	10000000	8	null	null	google	accept
8214	190919	0	79	777	100	10000000	8	null	null	google	accept
7001	190958	0	1	8	30	10000000	2	null	null	google	accept
8159	190958	0	1	8	30	10000000	2	null	null	google	accept
6842	190958	0	1	8	30	10000000	2	null	null	google	accept
6814	190958	0	1	8	30	10000000	2	null	null	google	accept
7724	190974	0	79	784	40	6000000	8	null	null	ios	accept
7965	190974	0	79	784	40	6000000	8	null	null	ios	accept
8029	191024	0	33	326	90	20000000	1	null	null	google	accept
6952	191026	0	1	268	100	10000000	8	null	null	google	accept
7934	191044	1	91	899	30	10000000	8	null	null	google	accept
7922	191044	1	91	899	30	10000000	8	null	null	google	accept
6954	191074	1	79	770	90	50000000	4	null	null	google	accept
7859	191074	1	79	770	90	50000000	4	null	null	google	accept
7675	191074	1	79	770	90	50000000	4	null	null	google	accept
6952	191094	0	1	10	30	100000000	1	null	null	ios	accept
7167	191144	0	1	274	90	20000000	4	null	null	tima	accept
7990	191144	0	1	274	90	20000000	4	null	null	tima	accept
8154	191144	0	1	274	90	20000000	4	null	null	tima	accept
7652	191251	-1	79	767	50	10000000	8	null	null	google	accept
8152	191251	-1	79	767	50	10000000	8	null	null	google	accept
6998	191251	-1	79	767	50	10000000	8	null	null	google	accept
7037	191251	-1	79	767	50	10000000	8	null	null	google	accept
7637	191253	0	79	783	365	10000000	2	null	null	andriod	accept
6790	168749	1	48	491	90	20000000	4	null	null	google	accept
6954	168763	1	79	772	100	10000000	2	null	null	adwords_webform_tunganh_vaytheodangkyxe-HCM	accept
6955	168781	0	79	778	30	30000000	2	null	null	fb	accept
6501	168788	0	1	1	30	5000000	8	null	null	andriod	accept
6862	168831	-1	79	761	30	10000000	4	null	null	google	accept
6841	168831	-1	79	761	30	10000000	4	null	null	google	accept
6814	168872	0	1	7	365	25000000	2	null	null	ios	accept
6770	168872	0	1	7	365	25000000	2	null	null	ios	accept
6842	168872	0	1	7	365	25000000	2	null	null	ios	accept
6904	168949	-1	31	305	30	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
6726	168949	-1	31	305	30	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
6519	168958	0	79	771	90	10000000	1	null	null	tima	accept
6497	168958	0	79	771	90	10000000	1	null	null	tima	accept
6712	168958	0	79	771	90	10000000	1	null	null	tima	accept
6753	169147	0	1	9	30	9000000	8	null	null	andriod	accept
6825	169147	0	1	9	30	9000000	8	null	null	andriod	accept
6954	169292	1	79	776	90	35000000	1	null	null	tima	accept
6841	169292	1	79	776	90	35000000	1	null	null	tima	accept
6497	169301	0	79	767	50	30000000	8	null	null	google	accept
6694	169326	0	31	305	100	50000000	8	null	null	google	accept
6867	169326	0	31	305	100	50000000	8	null	null	google	accept
6696	169326	0	31	305	100	50000000	8	null	null	google	accept
6516	169365	0	1	17	90	50000000	4	null	null	google	accept
6954	169399	0	79	765	30	5000000	8	null	null	tima	accept
6814	169406	-1	1	1	36	50000000	12	null	null	tima	accept
6627	169406	-1	1	1	36	50000000	12	null	null	tima	accept
6952	169406	-1	1	1	36	50000000	12	null	null	tima	accept
6802	169406	-1	1	1	36	50000000	12	null	null	tima	accept
6954	169510	0	79	765	60	50000000	2	null	null	adwords_webform_tunganh_vaytheodangkyxe-HCM	accept
6532	169510	0	79	765	60	50000000	2	null	null	adwords_webform_tunganh_vaytheodangkyxe-HCM	accept
6845	169510	0	79	765	60	50000000	2	null	null	adwords_webform_tunganh_vaytheodangkyxe-HCM	accept
6532	169549	0	79	774	30	30000000	2	null	null	fb	accept
6983	169549	0	79	774	30	30000000	2	null	null	fb	accept
6982	169549	0	79	774	30	30000000	2	null	null	fb	accept
4941	169549	0	79	774	30	30000000	2	null	null	fb	accept
6954	169576	0	79	771	90	30000000	1	null	null	tima	accept
6532	169576	0	79	771	90	30000000	1	null	null	tima	accept
6845	169576	0	79	771	90	30000000	1	null	null	tima	accept
6709	169576	0	79	771	90	30000000	1	null	null	tima	accept
6753	169592	-1	1	9	30	10000000	8	null	null	tima	accept
6860	169592	-1	1	9	30	10000000	8	null	null	tima	accept
6788	169592	-1	1	9	30	10000000	8	null	null	tima	accept
6794	169592	-1	1	9	30	10000000	8	null	null	tima	accept
6814	169710	-1	1	9	60	20000000	1	null	null	google	accept
6952	169710	-1	1	9	60	20000000	1	null	null	google	accept
6659	169710	-1	1	9	60	20000000	1	null	null	google	accept
6954	169726	0	79	765	30	30000000	2	null	null	fb	accept
6918	169726	0	79	765	30	30000000	2	null	null	fb	accept
6497	169744	-1	79	765	30	10000000	1	null	null	tima	accept
6954	169744	-1	79	765	30	10000000	1	null	null	tima	accept
6790	169785	1	48	492	90	50000000	1	null	null	tima	accept
6958	169785	1	48	492	90	50000000	1	null	null	tima	accept
6497	169817	1	79	765	60	15000000	1	null	null	tima	accept
6712	169817	1	79	765	60	15000000	1	null	null	tima	accept
6918	169817	1	79	765	60	15000000	1	null	null	tima	accept
6532	169833	0	79	766	30	30000000	2	null	null	fb	accept
6918	169835	1	79	766	30	5000000	14	null	null	tima	accept
6497	169849	0	79	766	30	40000000	1	vaytientragoptheongay.com	Button	dungbv	accept
6918	169849	0	79	766	30	40000000	1	vaytientragoptheongay.com	Button	dungbv	accept
6707	169849	0	79	766	30	40000000	1	vaytientragoptheongay.com	Button	dungbv	accept
6712	169849	0	79	766	30	40000000	1	vaytientragoptheongay.com	Button	dungbv	accept
6952	169867	0	1	9	30	10000000	4	null	null	tima	accept
6884	169867	0	1	9	30	10000000	4	null	null	tima	accept
6814	169867	0	1	9	30	10000000	4	null	null	tima	accept
6659	169867	0	1	9	30	10000000	4	null	null	tima	accept
6752	169992	0	1	10	60	5000000	1	null	null	tima	accept
6901	165949	0	79	761	40	10000000	8	null	null	tima	accept
6862	165949	0	79	761	40	10000000	8	null	null	tima	accept
6497	165949	0	79	761	40	10000000	8	null	null	tima	accept
6810	166006	-1	1	268	100	30000000	8	null	null	google	accept
6501	166142	0	1	7	90	30000000	4	null	null	tima	accept
6497	166215	-1	79	767	30	20000000	4	null	null	google	accept
6909	166215	-1	79	767	30	20000000	4	null	null	google	accept
6532	166433	0	79	764	90	10000000	1	null	null	tima	accept
6909	166433	0	79	764	90	10000000	1	null	null	tima	accept
6501	166442	0	1	6	60	10000000	4	null	null	tima	accept
6497	166501	0	79	768	30	20000000	1	null	null	tima	accept
6532	166501	0	79	768	30	20000000	1	null	null	tima	accept
6845	166501	0	79	768	30	20000000	1	null	null	tima	accept
6627	166508	-1	1	6	90	10000000	4	null	null	tima	accept
6567	166508	-1	1	6	90	10000000	4	null	null	tima	accept
6519	166510	0	79	760	30	15000000	4	null	null	google	accept
6497	166524	0	79	774	27	30000000	12	null	null	tima	accept
6519	166524	0	79	774	27	30000000	12	null	null	tima	accept
6845	166524	0	79	774	27	30000000	12	null	null	tima	accept
6918	166565	0	79	766	30	30000000	2	null	null	fb	accept
6532	166565	0	79	766	30	30000000	2	null	null	fb	accept
6845	166565	0	79	766	30	30000000	2	null	null	fb	accept
6952	166574	0	1	9	30	10000000	1	null	null	tima	accept
6842	166590	0	1	20	30	10000000	4	null	null	tima	accept
6814	166590	0	1	20	30	10000000	4	null	null	tima	accept
6908	166590	0	1	20	30	10000000	4	null	null	tima	accept
6648	166644	0	79	777	40	7000000	8	null	null	ios	accept
6949	166674	0	79	778	30	30000000	2	null	null	fb	accept
6955	166674	0	79	778	30	30000000	2	null	null	fb	accept
6835	166694	0	79	766	90	15000000	4	null	null	google	accept
6841	166708	0	79	776	40	15000000	1	null	null	google	accept
6845	166785	-1	79	777	12	20000000	12	null	null	tima	accept
6927	166849	0	79	765	30	5000000	8	null	null	google	accept
6648	166894	1	79	764	90	10000000	8	null	null	tima	accept
6878	166894	1	79	764	90	10000000	8	null	null	tima	accept
6877	166933	0	17	148	90	15000000	1	null	null	tima	accept
6501	167128	1	1	2	30	10000000	4	null	null	tima	accept
6501	167169	0	1	1	90	10000000	8	null	null	tima	accept
6497	167267	1	79	774	90	20000000	1	null	null	google	accept
6707	167267	1	79	774	90	20000000	1	null	null	google	accept
6940	167267	1	79	774	90	20000000	1	null	null	google	accept
6998	183129	-1	79	784	30	10000000	8	null	null	google	accept
7322	183129	-1	79	784	30	10000000	8	null	null	google	accept
7401	183213	1	1	8	12	15000000	12	null	null	tima	accept
6552	183213	1	1	8	12	15000000	12	null	null	tima	accept
6461	183213	1	1	8	12	15000000	12	null	null	tima	accept
6712	183304	1	79	768	90	10000000	1	null	null	tima	accept
6949	183379	0	79	783	30	15000000	4	null	null	google	accept
7448	183379	0	79	783	30	15000000	4	null	null	google	accept
7351	183431	0	75	731	365	20000000	1	null	null	andriod	accept
7040	183431	0	75	731	365	20000000	1	null	null	andriod	accept
7040	183445	0	75	731	24	20000000	12	null	null	andriod	accept
7465	183513	-1	79	767	36	40000000	12	null	null	google	accept
7407	183513	-1	79	767	36	40000000	12	null	null	google	accept
7434	183547	0	26	249	30	5000000	4	null	null	google	accept
7344	183556	0	79	786	90	10000000	2	null	null	tima	accept
7498	183556	0	79	786	90	10000000	2	null	null	tima	accept
6494	183590	0	22	193	30	10000000	4	null	null	tima	accept
7067	183590	0	22	193	30	10000000	4	null	null	tima	accept
7522	183597	0	79	766	30	5000000	1	null	null	andriod	accept
7360	183704	0	79	785	30	10000000	1	null	null	Team Support online	accept
7582	183713	0	96	964	90	20000000	4	null	null	google	accept
7314	183729	0	94	941	60	15000000	4	null	null	google	accept
6949	183754	-1	79	778	30	10000000	8	null	null	tima	accept
7118	183754	-1	79	778	30	10000000	8	null	null	tima	accept
6837	183754	-1	79	778	30	10000000	8	null	null	tima	accept
6568	183824	-1	46	474	30	10000000	4	null	null	google	accept
7086	183879	-1	79	776	30	5000000	8	null	null	tima	accept
6845	170063	0	79	766	90	10000000	4	null	null	google	accept
6949	170129	0	79	778	30	10000000	2	null	null	facebook	accept
6936	170148	1	1	20	30	10000000	4	null	null	google	accept
6941	170148	1	1	20	30	10000000	4	null	null	google	accept
6485	170148	1	1	20	30	10000000	4	null	null	google	accept
6707	170266	1	79	773	100	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
6927	170281	1	79	773	100	15000000	8	null	null	google	accept
6949	170315	1	79	778	30	4000000	8	null	null	andriod	accept
6837	170315	1	79	778	30	4000000	8	null	null	andriod	accept
6814	170332	0	1	3	30	10000000	4	null	null	google	accept
6659	170332	0	1	3	30	10000000	4	null	null	google	accept
6814	170350	-1	1	10	30	30000000	2	null	null	tima	accept
6842	170350	-1	1	10	30	30000000	2	null	null	tima	accept
6952	170350	-1	1	10	30	30000000	2	null	null	tima	accept
6956	170365	0	79	766	30	30000000	2	null	null	fb	accept
6532	170365	0	79	766	30	30000000	2	null	null	fb	accept
6911	170365	0	79	766	30	30000000	2	null	null	fb	accept
6987	170381	0	79	766	30	30000000	4	null	null	google	accept
6954	170415	1	79	761	90	50000000	1	null	null	google	accept
6918	170415	1	79	761	90	50000000	1	null	null	google	accept
6841	170415	1	79	761	90	50000000	1	null	null	google	accept
6949	170433	1	79	783	30	50000000	8	null	null	google	accept
6977	170467	0	1	268	90	10000000	4	null	null	google	accept
6949	170498	1	79	778	100	10000000	8	null	null	andriod	accept
6927	170499	0	79	760	50	15000000	8	null	null	andriod	accept
6954	170580	1	79	772	100	10000000	8	null	null	adwords_webform_tunganh_vaytheodangkyxe-HCM	accept
6955	170580	1	79	772	100	10000000	8	null	null	adwords_webform_tunganh_vaytheodangkyxe-HCM	accept
6977	170599	0	1	5	360	30000000	1	null	null	ios	accept
6805	170599	0	1	5	360	30000000	1	null	null	ios	accept
6845	170999	-1	79	777	12	10000000	12	null	null	tima	accept
6802	171001	0	1	6	150	10000000	1	null	null	andriod	accept
6954	171015	0	79	764	18	15000000	12	null	null	tima	accept
6667	171015	0	79	764	18	15000000	12	null	null	tima	accept
6845	171015	0	79	764	18	15000000	12	null	null	tima	accept
6982	171135	0	79	774	90	15000000	4	null	null	google	accept
6983	171135	0	79	774	90	15000000	4	null	null	google	accept
6927	171135	0	79	774	90	15000000	4	null	null	google	accept
6820	171299	0	79	776	15	5000000	4	null	null	andriod	accept
6983	171299	0	79	776	15	5000000	4	null	null	andriod	accept
6820	171335	1	79	776	30	10000000	2	null	null	google	accept
6983	171335	1	79	776	30	10000000	2	null	null	google	accept
6955	171335	1	79	776	30	10000000	2	null	null	google	accept
6790	171350	0	48	493	30	5000000	4	null	null	google	accept
7684	186776	-1	79	785	90	20000000	1	null	null	tima	accept
7603	186776	-1	79	785	90	20000000	1	null	null	tima	accept
7360	186776	-1	79	785	90	20000000	1	null	null	tima	accept
